"tweet_id","username","full_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","is_quote_status","lang","bookmarked","favorited","retweeted","created_at","user_mentions","can_dm","can_media_tag","bio","website","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","location","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at"
"1288872884874559490","CapCasts","Cap","Having the courage to put your career on the line for a cause you believe in strongly enough is laudible. Very impressed with the talent of LEC and their handling of the NEOM situation.

It brings back up the idea of which battles I personally am willing to fight &amp; what I am not",0,0,239,2,2,0,false,"en",false,false,false,"2020-07-30","",true,true,"Commentator, host, analyst, and interviewer for DotA 2. Voice actor. Discord - https://t.co/JteA0s8TrA
CapCasts@gmail.com","https://www.capcasts.com/",92704,905,1943,25478,25399,660,0,92704,,,"Los Angeles, CA","https://pbs.twimg.com/profile_banners/938707458/1653278207","https://www.twitter.com/CapCasts","https://pbs.twimg.com/profile_images/1699450913931542528/HT6YKVz6_normal.jpg",false,false,"2012-11-10"
"1289058815753637888","21_Thorsten","Thorsten","Well boys, my dogshit internet finally allowed me to upload! Shoutout to the LEC crew for the stance they took! 

Here it is!! 

When the LEC Partners with NEOM https://t.co/GOisU5Z3D8",0,1,89,2,3,1,false,"en",false,false,false,"2020-07-31","",true,true,"Odins beard and Thor’s ass |  https://t.co/eltrR3U6P7 |Business Inquiries: Thorsten21business@gmail.com","",826,44,149,734,861,0,0,826,,,"",,"https://www.twitter.com/21_Thorsten","https://pbs.twimg.com/profile_images/1514641727138635776/F2s9prpD_normal.jpg",false,false,"2020-02-04"
"1485712541955276804","hoffasaurusx","Michael Hassall","10x worse than the LEC NEOM stuff",0,0,0,0,0,0,true,"en",false,false,false,"2022-01-24","",true,true,"Freelance writer & editor / Content editor & contributor for https://t.co/Vr8o1kPKEy  / Former MOBA editor at @HotspawnEsports/ Guides at @FanbyteMedia / D&D Nerd","https://esports.gg/author/hoffasaurus/",1674,3428,924,13833,29848,13,0,1674,,,"Birmingham, England","https://pbs.twimg.com/profile_banners/24364820/1667023967","https://www.twitter.com/hoffasaurusx","https://pbs.twimg.com/profile_images/1549501601752260614/frPvTfda_normal.jpg",false,false,"2009-03-14"
"1495481231668133890","TPB_Robonyzer","Rob","Reminiscent of the LEC Neom situation. I expect an entirely negative reaction from fans, on air talent, and anyone except Ubisoft higher ups who want the money. The location will be changed, and if it isn’t it will be a PR disaster with fans and on air talent boycotting.",0,0,2,0,0,1,true,"en",false,false,false,"2022-02-20","",false,true,"I tweet about Movies, Siege, and #LCS | Uplay: Rob- | #TLWin | Letterboxd: https://t.co/nWBtcDv3EA | He/Him","",76,164,14,321,2851,0,0,76,,,"Michigan, USA","https://pbs.twimg.com/profile_banners/789231792096149504/1647368671","https://www.twitter.com/TPB_Robonyzer","https://pbs.twimg.com/profile_images/1365325232811212805/hiN1fr-3_normal.jpg",false,false,"2016-10-20"
"1289400689592999937","kirbee57","athena 🆓🇭🇰","When LEC announced the NEOM partnership, everyone spoke up. I hope they do the same again because
1. this is putting players and talent's health at stake, since we have no way of knowing what the real COVID numbers are there
2. Uighur concentration camps &amp; oppression on Hong Kong",0,0,6,4,3,0,true,"en",false,false,false,"2020-08-01","",true,false,"EN/粵/한 | Kirbee Kama @ Sargatanas | USC Data Science '24 | banner by @tarotoro0 | 煲底見 #MilkTeaAlliance #FreeHongKong tweets are my own","http://twitch.tv/kirbee57",485,965,375,6453,70448,5,0,485,,,"Alhambra, CA","https://pbs.twimg.com/profile_banners/838870019962507266/1644283685","https://www.twitter.com/kirbee57","https://pbs.twimg.com/profile_images/1584029341817544704/rcrhiZI5_normal.jpg",false,false,"2017-03-06"
"1288650473730433025","Wickdlol","Wickd","#LEC ended the partnership with NEOM.

Perhaps what I suggested wasn't so crazy and would have worked. No idea if anyone took that position, but the partnership did end.",0,0,80,5,1,1,true,"en",false,false,false,"2020-07-30","",true,true,"Gaming Content Creator

https://t.co/YlEq3KOpGn
https://t.co/udihApoVpi
https://t.co/oY9WVKwEyT

Email for Business Inquiries: Wickdstreaming@gmail.com","https://www.wickd.gg/",82601,1875,2118,18256,7302,390,0,82601,,,"Denmark","https://pbs.twimg.com/profile_banners/613592902/1643510118","https://www.twitter.com/Wickdlol","https://pbs.twimg.com/profile_images/1466504602753409027/9GwKqHE__normal.jpg",false,false,"2012-06-20"
"1300905574003912704","aurahack","Aura","Remember the LEC x Neom thing? People inside the house made -lots- of noise. https://t.co/tnkMpYhT3O

I hope y'all take lesson from it.",0,0,41,1,2,0,false,"en",false,false,false,"2020-09-01","",false,false,"illustrator + design 🔺 🏳️‍⚧️ 🔺 she/her 🔺 💍 @kuraine 🔺 #AscariZone 🔺 bunny suit ""enthusiast"" 🔺 https://t.co/qllb77yQL0 🔺 mail: hello @ https://t.co/XoFwWGrzk0","http://patreon.com/aurahack",109222,1360,8635,108406,7086,844,0,109222,,,"【Vancouver】【大阪】【Montréal】","https://pbs.twimg.com/profile_banners/39927968/1676489734","https://www.twitter.com/aurahack","https://pbs.twimg.com/profile_images/1591221710980014080/iFTPN-G5_normal.jpg",false,false,"2009-05-14"
"1520513554297851910","vepascanu","Vlad Pascanu","After how outraged the community was after the LEC NEOM deal, and how good if felt to push them back, this feels like a kick in the gut.",0,0,1,0,0,0,true,"en",false,false,false,"2022-04-30","",true,true,"","",32,977,24,268,26246,1,0,32,,,"Cluj-Napoca, România","https://pbs.twimg.com/profile_banners/392770665/1481068451","https://www.twitter.com/vepascanu","https://pbs.twimg.com/profile_images/1216413661503348741/ndEFVw48_normal.jpg",false,false,"2011-10-17"
"1485908604440002561","ChimoEsport","Chimo","@kelanwatling @Nymaera I wish this dilemma would come up, but honestly I rarely think it does. Just look at LEC Neom deal, or Blast Neom. The Blast Neom was insanely terrible.",0,0,1,1,0,0,false,"en",false,false,false,"2022-01-25","Nymaera",true,true,"not just following vtubers anymore due to changes, I now also follow league content again. 
Student-BSc International Business in Asia Japan","",110,585,464,7582,74152,0,0,110,,,"Danmark","https://pbs.twimg.com/profile_banners/816668993473937408/1641369198","https://www.twitter.com/ChimoEsport","https://pbs.twimg.com/profile_images/1531884887271165953/2VbZNjhY_normal.jpg",false,false,"2017-01-04"
"1288708482087243776","followdunc","TSM DUNC","You know when something says “hot - do not touch” but you can’t help yourself so you quickly touch it, thinking you’ll be fine. But you actually get burnt. 

LEC and Neom.",0,0,31,1,0,0,false,"en",false,false,false,"2020-07-30","",true,true,"Head of Global Social @TSM » contact: dcox@solomid.net » 💍 @cox_tor » 🇬🇧","http://twitch.tv/tsm_dunc",12743,993,2853,33936,39775,31,0,12743,,,"Cornwall, United Kingdom","https://pbs.twimg.com/profile_banners/912252284574294016/1690210177","https://www.twitter.com/followdunc","https://pbs.twimg.com/profile_images/1701875631607201792/vdVB_ovc_normal.jpg",false,true,"2017-09-25"
"1288997497570865153","eSportsKingBets","eSportsKing.com","LEC Ends NEOM Partnership After Community Backlash

#BLAST #CSGO #LeagueofLegends #LEC #NEOM #RiotGames https://t.co/E8W5f79EVe",0,0,0,0,0,0,false,"en",false,false,false,"2020-07-31","",false,true,"eSports Betting Sites, News and Guides","https://esportsking.com",491,260,10,211,231,1,0,491,,,"Mars","https://pbs.twimg.com/profile_banners/1053520264665821184/1540014834","https://www.twitter.com/eSportsKingBets","https://pbs.twimg.com/profile_images/1274948626289061888/BgDZNgv3_normal.jpg",false,false,"2018-10-20"
"1289626837899853824","CoomersNexus","CoomersNexus","@husam7172 @LixeLaBrioche @LEC @NEOM If so then your culture is incompatible with capitalism, modernization and progressivism. Trust me, this issue is significant enough that no amount of oil money can cover it up. Either Saudi Arabia will change it's barbarity or it will be the downfall of the nation.",0,1,1,0,0,0,false,"en",false,false,false,"2020-08-01","LixeLaBrioche; LEC; NEOM",false,true,"Leading Authority in Eating Cum
https://t.co/k1AqjfOjxN
Manamax and spear books","http://perchthemerch.co",106,841,1578,9917,18732,2,0,106,,,"getting Ara Ara by Onee-san",,"https://www.twitter.com/CoomersNexus","https://pbs.twimg.com/profile_images/1251603872474214401/9iiiTDC7_normal.jpg",false,false,"2014-08-28"
"1288726632807596032","TheEsportsIndia","Esports News","The LEC ends NEOM Partnership! #LEC #NEOM #leagueoflegends #esports #news 
https://t.co/tTcOX26CfN",0,0,0,0,0,0,false,"en",false,false,false,"2020-07-30","",false,true,"Bringing Esports News Around The World to Indians As Well as Bringing Indian Esports News to The World | Find us at https://t.co/OElvzH2034 | Good Luck Have Fun","",47,136,35,547,341,0,0,47,,,"","https://pbs.twimg.com/profile_banners/1279537286145691648/1596091409","https://www.twitter.com/TheEsportsIndia","https://pbs.twimg.com/profile_images/1288726846788366336/I8P_QRug_normal.jpg",false,false,"2020-07-04"
"1288574636733734913","_Viaurelia","Aurelie Waeterinckx","@LEC @NEOM I've been waiting for years to see G2 lose to underdogs again, and now that I'm all hyped you're forcing me to stop watching LEC. No gg wp for you 🙄",0,0,0,0,0,0,false,"en",false,false,false,"2020-07-29","LEC; NEOM",true,true,"Setting? Brussels. My Skies are filled with Cinema, PR, Tech, Data Protection & Esports. GDPR doesn't cover cats. Opinions are my own. Spokesperson at
@APD_GBA","https://be.linkedin.com/in/aureliewaeterinckx",1273,2470,2525,14535,41854,65,0,1273,,,"Brussels, Belgium","https://pbs.twimg.com/profile_banners/1975881355/1433842121","https://www.twitter.com/_Viaurelia","https://pbs.twimg.com/profile_images/429318413094105088/cWX-PYsL_normal.jpeg",false,false,"2013-10-20"
"1288855400985628673","Magus_sama","ℒ𝓊𝓁𝓊 𝐵𝑒𝓁𝓁 𝒞𝒶𝓇𝓇𝒾𝓃𝑔𝓉𝑜𝓃","@LEC @NEOM Even if gaming/esport there must be lgbt stuff, it's almost like an obsession for the lgbt community. Can't u just enjoy gaming without sexual orientations ??",0,0,1,0,0,0,false,"en",false,false,false,"2020-07-30","LEC; NEOM",false,true,"Gamer Girl - Hapiness is a bitter sweet. How to trust and enjoy it is the problem. seems like a temporary illusion. feels empty.","",47,299,95,3219,14377,1,0,47,,,"","https://pbs.twimg.com/profile_banners/1201912621/1657933004","https://www.twitter.com/Magus_sama","https://pbs.twimg.com/profile_images/1669587673667837953/u-BncL88_normal.jpg",false,false,"2013-02-20"
"1288704744211480577","hisaira","saira ✿","It’s one thing to rightfully hate a regime but a whole other thing to hate on all arabic people. It’s really heartbreaking to see the amount of islamophobia, xenophobia and flat out racism the LEC+NEOM deal topic has brought out. reminds me to not read twitter comments 😔",0,0,2,0,0,0,false,"en",false,false,false,"2020-07-30","",true,false,"hi, it's me! ♡ • coffee-fueled ui/ux designer 💭 • just a casual complainer • your friendly neighbourhood hobbit • i like ghibli, games + cats. • 🌿","",558,408,339,4563,22407,1,0,558,,,"the shire","https://pbs.twimg.com/profile_banners/3238873653/1691483054","https://www.twitter.com/hisaira","https://pbs.twimg.com/profile_images/1704405745502941184/YBufNMY2_normal.jpg",false,false,"2015-05-06"
"1288847753431457793","padrman","Peadar","LEC cancel the NEOM partnership and now the Saudi state won't be buying Newcastle United.

Not a bad day",0,0,27,0,0,0,false,"en",false,false,false,"2020-07-30","",true,true,"Socials @RoyalRavens / @KOIxENG

I collect stupid things with my money. he/him","https://twitch.tv/padrman",2331,893,3768,41147,104824,14,0,2331,,,"Éire 🇮🇪 ","https://pbs.twimg.com/profile_banners/981381530/1689495322","https://www.twitter.com/padrman","https://pbs.twimg.com/profile_images/1590420660945297408/RPuOu-sy_normal.jpg",false,false,"2012-11-30"
"1571318150074859520","MedicCasts","Medic","@KidRonnie_ @LordZuip @CuratorRex @koyukixd @CarlosR I agree with you. I think casters have more power than they think. However, years of conditioning/understanding that Riot is their only job leads to thinking that power is limited (which it is because of new casters coming in). LEC casters stood against NEOM, but doing it again..",0,0,168,3,2,0,false,"en",false,false,false,"2022-09-18","KidRonnie_; LordZuip; CuratorRex; koyukixd; CarlosR",true,true,"Team BDS Ambassador 
Doctor turned Freelance Caster
#LEC 
Ex- Hades any heat WR holder
mediccastsbusiness@gmail.com","http://instagram.com/mediccasts",145372,745,4581,36829,81364,579,0,145372,,,"Berlin, Germany","https://pbs.twimg.com/profile_banners/1678939310/1686580666","https://www.twitter.com/MedicCasts","https://pbs.twimg.com/profile_images/1656963206886174722/ipTt2o-L_normal.jpg",false,false,"2013-08-17"
"1288658347688734721","Voyboy","Joedat","Proud of everyone in the community who stood up in solidarity against the injustices of NEOM. Even though it never should have happened in the first place, good on the LEC for decisively cancelling the partnership.",0,5,3354,38,93,5,true,"en",false,false,false,"2020-07-30","",true,true,"@Twitch Streamer and #LCS Veteran. https://t.co/vt7jolykXD The Professor. Champion. Inquiries: professorvoy@gmail.com IG/FB/YT/SC: Voyboy","https://www.youtube.com/LoLVoyboy",322876,2841,1585,12708,23113,816,0,322876,,,"","https://pbs.twimg.com/profile_banners/386650599/1622228242","https://www.twitter.com/Voyboy","https://pbs.twimg.com/profile_images/1420248146282573829/COqArY5v_normal.jpg",false,false,"2011-10-07"
"1485922557215842305","Heyitsmedunk","Dunk, The King of Florida/Commentator","@varceeful I think the only way to get a decent response is for an entire community wide pushback (i.e LEC and NEOM) otherwise you'll have a couple martyrs that go down for their own morals

And that's hard when the bag is undeniably there.",0,0,2,1,0,0,false,"en",false,false,false,"2022-01-25","varceeful",true,true,"Just a kid - soon to be the GOAT. | Commentator for DBFZ, SF6 and Project L| Have you beat GO1 in tournament yet? | daniel.dada.05@gmail.com

- WUOT Champion","http://twitch.tv/heyitsmedunk",692,1089,1381,17596,39132,13,0,692,,,"London, England","https://pbs.twimg.com/profile_banners/1118059502035701760/1684316522","https://www.twitter.com/Heyitsmedunk","https://pbs.twimg.com/profile_images/1698789033885810688/wevMusy6_normal.jpg",false,false,"2019-04-16"
"1291447699762421760","InvenGlobal","Inven Global","[#LEC] Rioters responsible for LEC NEOM deal reassured ""they did nothing wrong"", reports say: 

https://t.co/LWd3N8JNXO",0,0,15,0,3,0,false,"en",false,false,false,"2020-08-06","",true,true,"Veterans in esports and video game focused journalism | Coverage in League of Legends, Super Smash Bros, and More!","http://invenglobal.com",23819,1843,9552,20685,22648,245,0,23819,,,"","https://pbs.twimg.com/profile_banners/771264461025849344/1646088818","https://www.twitter.com/InvenGlobal","https://pbs.twimg.com/profile_images/1441483288808353792/YjFMQw8t_normal.jpg",false,false,"2016-09-01"
"1290362807574306819","FTWImad","FTW with Imad Khan","Today, LEC report @Matthieist jumps on to talk the #LEC and Neom deal and the league's involvement with China and @ArinMJ, editor in chief of the Esports Bar Association Journal, discusses the antitrust hearings and what it could mean for esports. 

https://t.co/awtfAsu6fI",0,0,5,0,3,3,false,"en",false,false,false,"2020-08-03","ArinMJ",false,true,"The latest in esports at the same time every week. New episodes every Monday. A part of the @DotEsports Podcast Network. Host: @Imad","https://linktr.ee/FTWImad",119,315,2,117,80,0,0,119,,,"","https://pbs.twimg.com/profile_banners/1243302486343024640/1618845683","https://www.twitter.com/FTWImad","https://pbs.twimg.com/profile_images/1384159842915389440/bf1377Hk_normal.jpg",false,false,"2020-03-26"
"1288770583019376640","NoahGamesDesign","Noah","@Red_Fr0st @SkinSpotlights There is a very clear difference. 

LEC &amp; Tencent:
Tencent own Riot Games, which owns League of Legends, which owns LoL Esports, which owns the LEC. 

LEC &amp; Neom: 
LEC's main sponsor would have been Neom. 

At the end of the day, it is incredibly hard to do something about -",0,0,6,1,0,0,false,"en",false,false,false,"2020-07-30","Red_Fr0st; SkinSpotlights",true,true,"allegedly threw up in a multi million pound apartment

making terrible games since 2019 (Someone hire me please) 

https://t.co/Ltz7hAQdUl","http://noahrigden.com",598,720,4146,25942,23952,7,0,598,,,"londonion ","https://pbs.twimg.com/profile_banners/853428096/1685302592","https://www.twitter.com/NoahGamesDesign","https://pbs.twimg.com/profile_images/1680191338468261891/MpCrGUN1_normal.jpg",false,false,"2012-09-29"
"1289276762736799746","MnmzzzCS","Mnmzzz - Jeff 🇺🇦","Reminder that while public outrage forced @LEC to drop their sponsorship with NEOM, @BLASTPremier has slipped through the cracks and seemingly plan to continue working with NEOM.

Definitely feel like there should be more outrage directed at them.",0,0,35,2,4,0,true,"en",false,false,false,"2020-07-31","LEC; BLASTPremier",true,true,"Senior Editor @dust2us | Managing Editor @blix_gg | Admin @LiquipediaCS | Host @max_rounds_30 | @uiowa Alumni | DMs always open","https://mnmzzz.journoportfolio.com/",4515,1179,1285,8375,8938,30,0,4515,,,"Columbus, GA","https://pbs.twimg.com/profile_banners/2980538812/1544922612","https://www.twitter.com/MnmzzzCS","https://pbs.twimg.com/profile_images/1338328057589993472/1TY5pOQj_normal.jpg",false,false,"2015-01-15"
"1288958410809958400","InvenGlobal","Inven Global","[#LEC] ‘On blood and bones’: the truth behind NEOM, @LEC ‘s short-lived partner.

✍️ @GGNydrA #LoLesports 

https://t.co/KuRkrknnQf",0,0,18,0,4,1,false,"en",false,false,false,"2020-07-30","LEC; GGNydrA",true,true,"Veterans in esports and video game focused journalism | Coverage in League of Legends, Super Smash Bros, and More!","http://invenglobal.com",23819,1843,9552,20685,22648,245,0,23819,,,"","https://pbs.twimg.com/profile_banners/771264461025849344/1646088818","https://www.twitter.com/InvenGlobal","https://pbs.twimg.com/profile_images/1441483288808353792/YjFMQw8t_normal.jpg",false,false,"2016-09-01"
"1288792847144177664","helloaylee","Aylee 🟣","LEC Ends NEOM Partnership.",0,0,4,0,0,0,true,"en",false,false,false,"2020-07-30","",true,false,"Cheffe de projet SEO, RP @ohlalaprod // Ici ça tweet #gaming #manga, et musiques électroniques 🎶🎉 //","https://tvtime.com/r/2Tf4j",2844,646,3781,32625,35758,268,0,2844,,,"France","https://pbs.twimg.com/profile_banners/960401053/1670361084","https://www.twitter.com/helloaylee","https://pbs.twimg.com/profile_images/1679120321738166272/Eo9FNTR6_normal.jpg",false,false,"2012-11-20"
"1288659491676987393","ESPN_Esports","ESPN Esports","UPDATE: The #LEC announced late Wednesday that it was terminating its partnership with NEOM following backlash throughout the day from many LEC staff members.

https://t.co/MvXGxC18Ru",0,1,185,4,23,7,false,"en",false,false,false,"2020-07-30","",false,true,"The official Twitter handle of ESPN's esports coverage. We talk about esports. A lot.","http://espn.go.com/esports/",458258,251,10380,17583,459,1216,0,458258,,,"","https://pbs.twimg.com/profile_banners/4428161733/1591112743","https://www.twitter.com/ESPN_Esports","https://pbs.twimg.com/profile_images/885898496817213441/uTSuVEm6_normal.jpg",false,true,"2015-12-09"
"1289445298138304513","AlvaroPizarro","Alvaro","If you steal something and then give it back after everyone gets angry at you... Does it count?

Would you trust someone after they steal from you just because they gave it back when people got angry?

Didn’t think so. This should’ve never happened. #LEC #NEOM",0,0,0,0,0,0,true,"en",false,false,false,"2020-08-01","",false,true,"Productor. PUCP. He/Him. Juro solemnemente que mis intenciones no son buenas 😏🔥 🍐","http://Instagram.com/alvaro.pizarro",666,197,3111,73500,655,29,0,666,,,"Buenos Aires, Argentina","https://pbs.twimg.com/profile_banners/40158696/1576557902","https://www.twitter.com/AlvaroPizarro","https://pbs.twimg.com/profile_images/1634595953301680132/njKgQwD3_normal.jpg",false,false,"2009-05-15"
"1358596326464757760","parquesomedia","Parkes","I broke a number of stories based on a network I've been building for years, like Huni's Dignitas salary and its affect on their 2020 roster, furthering the story on the LEC Neom deal, various roster moves, and more.

Huni: https://t.co/wmy0XTwgXP
Neom: https://t.co/VLXwrI3Z3f",0,0,8,1,0,0,false,"en",false,false,false,"2021-02-08","",true,true,"Content producer @riotgames!! | Formerly @Upcomer, @InvenGlobal. | I ask questions and I tell stories. Hire me for photos!! | he/him","http://flickr.com/parqueso",2317,2100,1875,27356,104145,25,0,2317,,,"Los Angeles, CA","https://pbs.twimg.com/profile_banners/14465541/1620251552","https://www.twitter.com/parquesomedia","https://pbs.twimg.com/profile_images/1586647838934474752/86OfWOkR_normal.jpg",false,false,"2008-04-21"
"1430973655526387717","Thorin","Thorin","Riot apparently fucked with the lawyers repping women with a case against them.

Riot apparently told LEC NEOM deal was fine and just poorly messaged.

Blizzard are apparently shredding docs now they're under microscope.

Look at their actions not their words.",0,3,200,1,17,0,true,"en",false,false,false,"2021-08-26","",false,true,"The Esports Historian.
Partner https://t.co/7zEvebMoCg
Co-captain @LastFreeNation
10% off with code THORIN https://t.co/oCe03Eh3BI","https://linktr.ee/Thooorin",194012,2196,12696,118733,7,1043,0,194012,,,"North","https://pbs.twimg.com/profile_banners/73100160/1665923723","https://www.twitter.com/Thorin","https://pbs.twimg.com/profile_images/1660382088233644038/UE9ycx9P_normal.jpg",false,true,"2009-09-10"
"1288984315229921280","PiraTechnics","PiraTechnics","How in the actual hell could anyone's takeaway from the #LEC casters' stance on the NEOM debacle be that they are unprincipled??

They did the bravest thing possible - they refused to work a show until this horrible deal was undone.",0,0,127,3,3,1,true,"en",false,false,false,"2020-07-31","",true,true,"TTRPG Designer | LoL Shoutcaster | Teller of Stories
Filled with DETERMINATION! 
Biz: devin1younge@gmail.com 
He/Him. #BLM #StopAsianHate","https://ko-fi.com/piratechnics",17876,723,2916,35767,163122,162,0,17876,,,"Los Angeles, CA","https://pbs.twimg.com/profile_banners/1241813893/1664925440","https://www.twitter.com/PiraTechnics","https://pbs.twimg.com/profile_images/1272946403174518790/mZCllnge_normal.jpg",false,false,"2013-03-04"
"1292871833914671106","GGReconGaming","GGRecon","Following the #LEC x NEOM backlash, Riot is reportedly establishing an 'ethics committee'. #LeagueOfLegends https://t.co/apuUo8mDBm",0,0,2,0,0,0,false,"en",false,false,false,"2020-08-10","",true,false,"🎮 Keeping you up to date daily with MASSIVE gaming news, in-depth reviews, and exclusive content.
Make sure to follow to LVL up with us! 🔥
Link to socials👇","https://beacons.ai/ggrecon",16957,160,2351,8395,1199,26,0,16957,,,"","https://pbs.twimg.com/profile_banners/1186603395932659712/1605723240","https://www.twitter.com/GGReconGaming","https://pbs.twimg.com/profile_images/1349068187372040193/kXZ_FfA0_normal.jpg",false,true,"2019-10-22"
"1288851577105797121","FlizzyFletch","FlizzyFletch","Somewhere there's a partnership team that was SUPER excited about yesterday's #LEC/NEOM announcement.

I can't imagine the anxiety I would feel seeing the community reaction blow up in my face like that so fast.",0,0,9,0,0,0,false,"en",false,false,false,"2020-07-30","",true,true,"Director of Global Gaming Operations at @TheUSO. Doing gamer things with my gamer friends.","",2035,1710,882,15527,15434,24,0,2035,,,"Chicago","https://pbs.twimg.com/profile_banners/72649391/1512615112","https://www.twitter.com/FlizzyFletch","https://pbs.twimg.com/profile_images/1257709107878023168/EyCIIK6Q_normal.jpg",false,false,"2009-09-08"
"1289005571585105920","IWDominate","Christian Rivera","@Shakarez @Froskurinn I still don't see how the thumbnail is done in poor taste, it shows her dissatisfaction in the sponsorship with the LEC and NEOM as she was the person who spoke out against it and gained the most traction.",0,0,496,6,3,0,false,"en",false,false,false,"2020-07-31","Shakarez; Froskurinn",true,true,"LCS Veteran and Streamer | Watch me at https://t.co/YMhOruIgnH and https://t.co/xNDXGDpaTg | Business Inquiries to IWDominate.business@gmail.com","http://www.YouTube.com/IWDominateLoL",288736,1044,2191,28103,6572,710,0,288736,,,"Austin, TX","https://pbs.twimg.com/profile_banners/431889730/1659436871","https://www.twitter.com/IWDominate","https://pbs.twimg.com/profile_images/1562498801939746816/ivGj72LY_normal.jpg",false,true,"2011-12-08"
"1288795990993047552","Kaptajnmolen","Morten Jensen","It's really beyond me how bad Riot leadership is. 
How could they not have known how much this deal would backlash? For a company that constantly talks about how much they care about integrity, its seems rather foolish that they let this happen. #LEC #NEOM #Riot",0,0,0,0,0,0,false,"en",false,false,false,"2020-07-30","",true,true,"Never give up on your dreams!
Former founder and CEO of @TRICKED_esport now working with @skybox","",839,273,357,4672,3701,2,0,839,,,"Aalborg, Danmark","https://pbs.twimg.com/profile_banners/4524424047/1677616531","https://www.twitter.com/Kaptajnmolen","https://pbs.twimg.com/profile_images/892502149191667713/6J5m-bWc_normal.jpg",false,false,"2015-12-18"
"1485721188353683457","MartinOmes","Martin Omes","@Moses_FPS And FaceIt as well.

Insane.

We hopefully will see LEC/NEOM like blowback from the community again.",0,0,8,0,0,0,false,"en",false,false,false,"2022-01-24","Moses_FPS",true,true,"Logistics for @GamersOutreach. Commentator for @League1ON /Ontario Soccer. Also: @OXG_Esports  @BostonBreach @BostonUprising @ProBrawlhalla  GT:Voodooman","https://www.twitch.tv/v0odooman",2494,1149,2417,38030,17899,33,0,2494,,,"Toronto, Ontario","https://pbs.twimg.com/profile_banners/474212542/1686164510","https://www.twitter.com/MartinOmes","https://pbs.twimg.com/profile_images/1551734248972947457/fZAk3sPv_normal.jpg",false,false,"2012-01-25"
"1288839691165409282","crunchychocobo","WH40Keri Honea 📖 Cain's Last Stand","Me editing stories for @DailyEsportsGG:
G2 CEO speaks out against LEC partnership with NEOM
LEC retratracts NEOM partnership
BLAST announces sponsorship with NEOM

Pattern senses, tingling!",0,0,2,1,0,0,false,"en",false,false,false,"2020-07-30","DailyEsportsGG",false,false,"SEO Wizard, former damn dirty Western RPG reviewer, @wh40kbookclub co-founder, lore junkie, yoga teacher, and nuts about chocobo butts.","http://www.crunchychocobo.com",1240,1141,1120,48996,7291,95,0,1240,,,"Dallas, TX","https://pbs.twimg.com/profile_banners/1124531/1480526062","https://www.twitter.com/crunchychocobo","https://pbs.twimg.com/profile_images/1289226448763604992/0CHNcRt6_normal.jpg",false,false,"2007-03-13"
"1288981597459492865","ESPN_Esports","ESPN Esports","""I think what the broadcast talent did in setting the standard with an immediate response that put their jobs on the line is actually incredibly brave."" - @leagueofemily gives her thoughts on the #LEC's decision to abandon their partnership with NEOM.

📺: https://t.co/t96vEL7dav https://t.co/dinDnEAUAl",0,0,28,0,10,0,false,"en",false,false,false,"2020-07-31","leagueofemily",false,true,"The official Twitter handle of ESPN's esports coverage. We talk about esports. A lot.","http://espn.go.com/esports/",458258,251,10380,17583,459,1216,0,458258,,,"","https://pbs.twimg.com/profile_banners/4428161733/1591112743","https://www.twitter.com/ESPN_Esports","https://pbs.twimg.com/profile_images/885898496817213441/uTSuVEm6_normal.jpg",false,true,"2015-12-09"
"1288796607693991936","CestDommage","Jordan Checkman","I didn’t write really anything about LEC/NEOM but I am up at 4 AM so:

Started at:
Confused.
Nonplussed.
Curious.
Shocked.
Angry.
Hurt.
Expectant.
Annoyed.
Satiated.
Resigned.
^ Ended above

Someone high up had some bad math. Some denominators you just don’t use though.",0,0,3,0,0,0,false,"en",false,false,false,"2020-07-30","",true,false,"A temporarily embarrassed CDO. Design Lead, Motivations Initiative @LeagueofLegends.

I love cheap heat.","",3780,493,1451,18779,9134,31,0,3780,,,"New York, NY","https://pbs.twimg.com/profile_banners/15203865/1593218145","https://www.twitter.com/CestDommage","https://pbs.twimg.com/profile_images/1521547698855325697/dkWSvyaE_normal.jpg",false,false,"2008-06-23"
"1578077251882696712","shaymantim","Tim Crow","Search LEC + NEOM, or BLAST + NEOM Ricardo. Gamers’ views are out there. And watch out for when PIF buy a publisher outright - which they said they were going to do last month.",0,1,1,1,0,0,true,"en",false,false,false,"2022-10-06","",false,true,"Sports & esports business advisor | NED @cyclickal | Currently writing the first-ever biography of Clive Rice.","",6426,298,1635,13899,4498,179,0,6426,,,"Glastonbury","https://pbs.twimg.com/profile_banners/19900967/1647262643","https://www.twitter.com/shaymantim","https://pbs.twimg.com/profile_images/1159942419657502725/K-22GzDs_normal.jpg",false,false,"2009-02-02"
